Gene.symbol	Gene.ID	adj.P.Val	logFC
RNF135	84282	3.85436026640467e-05	-1.52958775427778
SOWAHC	65124	3.85436026640467e-05	-1.29566507777778
RXRA	6256	3.85756824617727e-05	-1.90197680194444
EPB41L3	23136	3.85853244036957e-05	-3.65871240816667
CBX7	23492	3.90573113545141e-05	-1.09189463661111
POU2F2	5452	3.90573113545141e-05	-1.58225602272222
		3.90733367515797e-05	-0.777394768944445
		3.94306188766414e-05	0.815399793333334
CDK2	1017	3.97170291667529e-05	1.95144238127778
ORC1	4998	4.014725256109e-05	2.41735179127778
HIST1H4C	8364	4.02847979824071e-05	2.68279670711111
HERC2P4///HERC2P2///HERC2P3///HERC2	100289574///400322///283755///8924	4.02847979824071e-05	1.65944985972222
COL24A1	255631	4.048999913948e-05	2.41149761855556
SHKBP1	92799	4.048999913948e-05	-1.2052102105
ELF3	1999	4.09485039314082e-05	-0.946874307277778
CCT3	7203	4.09485039314082e-05	1.144686319
GINS4	84296	4.09485039314082e-05	1.5631904895
BCL2	596	4.14522196921417e-05	1.72520962461111
SPG21	51324	4.18848264599644e-05	-1.23425433627778
CHP1	11261	4.18848264599644e-05	-0.969092883611113
SPI1	6688	4.20531647697092e-05	-1.44293963366667
C1orf52	148423	4.20531647697092e-05	-0.972340723555557
CCDC149	91050	4.20531647697092e-05	-1.90100690155556
RRM1	6240	4.29131799094797e-05	2.0241319685
RCN2	5955	4.29131799094797e-05	1.18253262822222
TARBP1	6894	4.29527423890591e-05	2.40363549444444
FYB	2533	4.29527423890591e-05	-2.74930720294445
TRIM62	55223	4.36031116125204e-05	-0.808088616833334
SLC6A12	6539	4.46332400488185e-05	-1.51945596144445
IL18BP	10068	4.46332400488185e-05	-1.00683774388889
GIMAP1-GIMAP5///GIMAP1	100527949///170575	4.5023422971398e-05	-2.71602291411111
F5	2153	4.51012680629798e-05	-3.61361441933333
GRK5	2869	4.53543731084853e-05	-0.992706576111112
KIF11	3832	4.54012970900252e-05	3.21872442761111
MAST4	375449	4.54012970900252e-05	1.58540606694445
FAM65A	79567	4.54659824442994e-05	-1.24773439688889
		4.54918490179969e-05	-2.85659024788889
MAP3K3	4215	4.58359733421918e-05	-1.8271116805
XKR8	55113	4.59190391481239e-05	-1.65685331066667
ADPRH	141	4.59190391481239e-05	-1.36012363966667
HIST2H2AA4///HIST2H2AB///HIST2H2AC///HIST2H2AA3	723790///317772///8338///8337	4.61669470537005e-05	1.92002957327778
RAD51AP1	10635	4.64565606181367e-05	2.64949052327778
GIMAP4	55303	4.6760367684863e-05	-4.04146375516667
TTC26	79989	4.68641159930976e-05	1.70052929233334
		4.72155595532855e-05	-1.37729235911111
FOCAD	54914	4.73438144086814e-05	1.45241822983333
LARS	51520	4.73514183865985e-05	1.41431008305556
EVI2A	2123	4.73995080733262e-05	-2.81673415277778
SPATA5	166378	4.80606769205149e-05	1.42984463461111
PHLPP1	23239	4.80695603557374e-05	1.21474409983333
NCAPG2	54892	4.80695603557374e-05	2.23588695716667
PRR13	54458	4.92228105019044e-05	-2.53399443788889
ACACA	31	4.92228105019044e-05	1.37466708533333
LRBA	987	4.92228105019044e-05	1.93000291538889
VNN2	8875	5.02260895812089e-05	-4.63894034844445
		5.17971604851042e-05	-1.29478374211111
CHST15	51363	5.17971604851042e-05	-3.05433537633334
SIPA1L1	26037	5.17971604851042e-05	-1.88432158466667
DIRC2	84925	5.17971604851042e-05	-2.16129864988889
SNORD28	9300	5.18361562751502e-05	2.18384753027778
CC2D2B	387707	5.22643638238848e-05	-1.3657244605
MICAL3	57553	5.22875771814684e-05	1.95756978238889
		5.39179693325616e-05	0.931978676666667
PSMD14	10213	5.47739499110896e-05	1.39410417205556
IQCD	115811	5.57554596035095e-05	-0.717073753888891
CD37	951	5.59432570166123e-05	-1.32907174166667
IQSEC1	9922	5.60496271209637e-05	-2.10416013211111
RARRES3///RARRES3	5920///5920	5.64365569598608e-05	-1.31796024683333
SNHG1///SNORD26	23642///9302	5.67089086943754e-05	2.31557195544444
PASK	23178	5.67534242450093e-05	1.213463314
ANKRD36	375248	5.69542756086046e-05	2.17628281722222
AKR1C3	8644	5.69618894143712e-05	3.72285706177778
LPAR1	1902	5.69708630290843e-05	-2.26479071927778
QTRT1	81890	5.77056845773127e-05	0.898945620722222
MAST3	23031	5.81168265461923e-05	-1.39740417388889
MS4A14///MS4A7	84689///58475	5.83612836235023e-05	-3.42360735938889
GPSM3	63940	5.86790965703585e-05	-1.25707576305556
TMTC1	83857	5.86928223679652e-05	-1.60404036883333
PPP1R14B///LIMK2	26472///3985	5.89243737970038e-05	0.88171899627778
		5.96695474759368e-05	1.56404954666666
OGFRL1	79627	5.98979081025845e-05	-2.46832806416667
ENOSF1	55556	6.10690437714974e-05	2.249451496
SLC35F6	54978	6.10690437714974e-05	-1.61895129627778
CAMK1	8536	6.10690437714974e-05	-2.75188231872222
ABAT	18	6.12705517874046e-05	-1.51361987083333
CENPI	2491	6.12705517874046e-05	2.38433829477778
MICALCL	84953	6.17286994357343e-05	-1.52380266355556
MELK	9833	6.2356911165894e-05	2.52353266283333
HIST1H2BF	8343	6.42732497301562e-05	2.76641885822222
FCGR2A	2212	6.42732497301562e-05	-4.24298815233334
		6.42732497301562e-05	-2.26176532355556
QPCT	25797	6.496813418024e-05	-3.65767993694444
CTBS	1486	6.50367365526064e-05	-1.02421012766667
PITPNC1	26207	6.57047320102375e-05	-2.21731813116667
BSPRY	54836	6.62637527699179e-05	1.929152419
		6.63372053970954e-05	-0.761970059277781
SMYD3	64754	6.70475185458435e-05	2.18738534138889
ERMP1	79956	6.71940604411153e-05	1.95686667916667
CAPRIN1	4076	6.77027617335014e-05	0.738509484444444
RNPEPL1	57140	6.93892894837495e-05	-1.1342497635
		6.95010489856306e-05	1.49712712183334
CDCA7	83879	6.95010489856306e-05	3.05667343194445
CD96	10225	7.05513197023832e-05	4.71036405233333
DUT	1854	7.1082937073739e-05	1.21330028722222
PARP15	165631	7.12396643997657e-05	2.004252878
MSH5-SAPCD1///SAPCD1	100532732///401251	7.22615781105929e-05	1.31528475794445
		7.29512682538335e-05	1.412947284
PTTG1	9232	7.35527029714852e-05	1.73204998777778
HIST1H2AB	8335	7.38543050653074e-05	3.42265061894445
		7.4919493836466e-05	-1.91240786477778
KCTD21	283219	7.53145144780036e-05	-1.49733513344444
TADA2B	93624	7.53578204410086e-05	-1.6110741075
ZNF660	285349	7.6482687858849e-05	2.32627167105556
SATB1	6304	7.66150731224157e-05	1.19711381727778
ZNF460	10794	7.69463554273766e-05	0.817323397499996
PRIM1	5557	7.79012996180418e-05	1.93232832311111
HNRNPA1P6///HNRNPA1P33///HNRNPA1P27///HNRNPA1P10///HNRNPA1L2///HNRNPA1	729423///728643///664721///664709///144983///3178	7.85352051181346e-05	1.18555321277778
MPPE1	65258	7.85352051181346e-05	-1.18020729822222
PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///PMS2///PMS2P3///PMS2P5///PMS2P4///PMS2P2///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1	100132832///100101440///729453///441263///441259///5395///5387///5383///5382///5380///5379///729453///5387///5380///5379	7.85426024953914e-05	1.45072989577778
ARHGAP24	83478	7.85653389933999e-05	-2.53960511333334
ADGRA3	166647	7.91618835154651e-05	2.68298702116667
CCNA2	890	7.92844729962587e-05	2.8265365225
		7.97170141086958e-05	1.32946275005556
GOLM1	51280	7.98221724515567e-05	-2.45720539683334
MYD88	4615	7.98221724515567e-05	-1.79510662227778
TMED7-TICAM2///TICAM2///TMED7	100302736///353376///51014	7.98221724515567e-05	-1.61853024677778
		7.98221724515567e-05	1.76703190766667
		7.98221724515567e-05	2.08923154222222
HLA-DQB2///HLA-DQB1	3120///3119	7.98221724515567e-05	-1.95368468522222
LANCL1	10314	7.9999268848605e-05	1.542004065
PRSS57	400668	8.07802673682877e-05	2.63206846394444
FLJ44635	392490	8.07802673682877e-05	-1.30692897216667
		8.09410705449799e-05	0.859117185000006
RAB24	53917	8.20447468542002e-05	-1.59622740711112
PHOSPHO2-KLHL23///PHOSPHO2///KLHL23	100526832///493911///151230	8.24247082725656e-05	1.74975547922222
TRPV4	59341	8.2561091049048e-05	-0.847847873
ARPC4-TTLL3///ARPC4	100526693///10093	8.29636587802415e-05	-0.914165790611111
BLMH	642	8.35044334359425e-05	1.17689087744444
CDC42EP1	11135	8.35044334359425e-05	-1.02387841094445
RHOQ	23433	8.35044334359425e-05	-1.81589912188889
SV2A	9900	8.40113781465264e-05	2.11629460777778
		8.40113781465264e-05	-1.08327050511111
SMC2	10592	8.40113781465264e-05	2.05806187888889
		8.40113781465264e-05	0.903181083499996
HIST1H2BJ	8970	8.40113781465264e-05	2.57144108594445
SOS2	6655	8.40113781465264e-05	-0.89430716838889
		8.40113781465264e-05	-1.03436052072222
BUB1	699	8.40113781465264e-05	2.96866920788889
		8.40113781465264e-05	1.28512041916667
NLRP12	91662	8.50876787569803e-05	-3.41046358322222
XPNPEP1	7511	8.50876787569803e-05	0.70162053677778
OR52K2	119774	8.50876787569803e-05	-1.39480489833333
CLIP1	6249	8.50876787569803e-05	-1.05249537572222
RNF185	91445	8.54557032788714e-05	-1.25082270311111
PTPN7	5778	8.59937729378419e-05	1.64793394705556
RASGRP4	115727	8.59937729378419e-05	-1.68409634072222
		8.59937729378419e-05	1.81338716288889
OCIAD2	132299	8.61460035700832e-05	2.72201474944444
GFI1	2672	8.61460035700832e-05	2.60657232888889
POLQ	10721	8.65838564852986e-05	2.22807559033333
TCTN2	79867	8.65838564852986e-05	1.68832626166667
NAAA	27163	8.66188791487466e-05	-2.07406312283334
GCSHP3///LOC729080///LOC641746///GCSH	100329109///729080///641746///2653	8.67540677794729e-05	1.4947687605
ZNF385A	25946	8.69362027747828e-05	-2.12172373422222
MFSD5	84975	8.72055261470414e-05	-1.35993405438889
		8.75804973688155e-05	0.631353922777777
NAA35	60560	8.87918136106245e-05	1.01875370988889
TTYH2	94015	8.89905961728865e-05	-1.50621393455556
		8.92443268751895e-05	1.18890867566667
TESPA1	9840	8.94993622881932e-05	3.43353731238889
ACOT9	23597	8.94993622881932e-05	-1.042184661
JADE3	9767	8.97585614908812e-05	1.47250499127778
NET1	10276	9.14256602859484e-05	2.50641614133334
SH2B2	10603	9.16050513893132e-05	-1.50396540794444
MCM3	4172	9.16709325853734e-05	1.95063511316667
		9.16738439915028e-05	0.767363936666666
PLTP	5360	9.23777994402892e-05	1.89055074672222
PKP2	5318	9.26032165960761e-05	-1.32325251288889
		9.39477058176881e-05	-3.87807641538889
STS	412	9.39477058176881e-05	-2.01278481677778
FGR	2268	9.41296699087375e-05	-2.55315801283333
SIGLEC14	100049587	9.42605760985896e-05	-2.40747200783333
PTCD3	55037	9.4359387548872e-05	0.875832516166668
FUS	2521	9.4359387548872e-05	0.833253116611116
CXCL9	4283	9.47575053110184e-05	-2.1297710635
ELAC2	60528	9.47575053110184e-05	0.805480541388889
SLC16A6	9120	9.47575053110184e-05	-3.54094382294445
TM9SF4	9777	9.47821169499045e-05	-0.818968893722223
EXTL2	2135	9.54699335892298e-05	1.83128268677778
SNORD43	26807	9.58328622471197e-05	1.81443257455556
		9.58328622471197e-05	2.03881454177778
EXT1	2131	9.58372072711969e-05	-2.71170270205555
APOBEC3A_B///APOBEC3A	100913187///200315	9.58372072711969e-05	-4.30351251627778
SIGLEC10	89790	9.58372072711969e-05	-2.61974953666667
CTSW	1521	9.58372072711969e-05	3.03249368633333
TUBGCP5	114791	9.58372072711969e-05	1.08680979227778
ST3GAL3	6487	9.67740886302546e-05	1.33174294477778
MAPK12	6300	9.74551439798242e-05	1.06877878083333
KCNK5	8645	9.7963108106102e-05	2.72992184683333
GPR174	84636	9.80172100780457e-05	3.578517456
UBE2D1	7321	9.83596311875065e-05	-2.51013386422223
FAM60A	58516	9.87452488862214e-05	1.42331092211111
TMEM120A	83862	9.87452488862214e-05	-1.33455516016667
AHI1	54806	0.000100138629558498	1.95056369944445
FAM110A	83541	0.000100924609991025	-1.28405189194444
MAP7	9053	0.000100924609991025	2.57744987622222
WDR12	55759	0.000102010539295322	1.55376589111111
CBX5	23468	0.000102010539295322	2.14112251983333
		0.000102187904464394	-2.04856602966667
MFSD11	79157	0.000102773160438182	-0.893780123944442
		0.00010309243571078	0.843254806666669
RPS25	6230	0.000103637847265732	0.76407584722222
GCN1	10985	0.000103637847265732	0.834474671555552
ZDHHC7	55625	0.000103790828353655	-1.33847567344445
		0.000103999776243516	2.56370306888889
TBL1XR1	79718	0.000104297816351036	1.05102929516667
SEC31B	25956	0.000104297816351036	0.882462136388888
DGAT2	84649	0.000104509935800116	-1.62916413405555
SGSH	6448	0.000105975108321994	-2.05876041772222
HIST1H4J///HIST1H4K///HIST1H4J///HIST1H4K	8363///8362///8363///8362	0.00010754371587442	2.33221609444445
EEA1	8411	0.000108057154751505	-1.35505629188889
ZNF318	24149	0.000108057154751505	-1.55732836255555
RASSF2	9770	0.00010809652387477	-1.75575406716667
ARHGEF11	9826	0.000109174892315002	-2.38812431438889
MAMDC2	256691	0.000110994232847418	4.32048214183333
CHN2	1124	0.000111035999421848	-2.38146892027778
NCL	4691	0.000111035999421848	1.05644788838889
FLJ30064	644975	0.000111035999421848	-1.71162720566667
PLPPR2	64748	0.000111035999421848	-1.61694840866667
ZNHIT6	54680	0.000111279581317591	1.485308259
IQSEC2	23096	0.000111494135402014	-1.40953313888889
WAS	7454	0.000111983669143745	-1.20557043638889
		0.000113049792632354	-1.55645249238889
INPP5B	3633	0.000113828439270223	0.834794698888888
ZNF467///ZNF467	168544///168544	0.000113828439270223	-1.45639580533333
CCNB1	891	0.000115321367532687	3.62762875688889
CD46	4179	0.000115321367532687	-1.10683875522222
TMEM127	55654	0.000115321367532687	-1.15856985516667
CLMN	79789	0.000115861549229201	-2.53765230611111
VAMP3	9341	0.000115918758007252	-1.33320162344444
EFCAB14	9813	0.000115989864429875	-0.925684077444444
CMBL	134147	0.000116378405597151	2.47309310116667
SNORD54	26795	0.000116952240901898	1.81944018661111
ZNF507	22847	0.00011746454930932	2.70520930338889
TBC1D8	11138	0.000117718101456008	-2.21558460466667
SNORD76///GAS5	692196///60674	0.000118813022562513	1.68470440227778
		0.000118920601406892	-2.40599540322222
ARHGAP9	64333	0.000119547242868365	-0.970362068999999
CEBPD	1052	0.0001199396147931	-2.673683927
LOC100130744	100130744	0.000120170972127434	-0.873240668388886
MAML2///MAML2	84441///84441	0.000121349767133326	-2.62955178533333
CSTA	1475	0.000121349767133326	-3.26472414716667
RPS3A	6189	0.000121349767133326	0.671872576666669
RASL11A	387496	0.000121349767133326	-1.29183722811111
HIST1H2AK	8330	0.000121349767133326	2.30833814916667
SIGLEC9	27180	0.000121349767133326	-2.86934881561111
SLC38A5	92745	0.000121711215203463	2.58030083405556
B4GALT6	9331	0.000122062855549369	2.14161738516667
SNORD30	9299	0.000122834618239364	2.5574596285
CD300LF	146722	0.000122890059549741	-2.00160283705556
CD68	968	0.000123234687232675	-2.45059421744444
CCDC170	80129	0.000123805426723784	-1.83139521594445
CCT4	10575	0.000123805426723784	0.763811335055554
		0.000123901126763022	-2.71186785233333
LINC00610///COMMD9	399879///29099	0.000123901126763022	-1.21785438261111
LFNG	3955	0.000124334224536742	-1.79550000538889
DEDD2	162989	0.000124495140105675	-1.32935229461111
WDR76	79968	0.000124999389106557	2.25284955288889
TMEM220	388335	0.000125577221324054	1.57054358927778
RASGRP3	25780	0.000125716740010928	3.86888944688889
		0.000127210469103058	1.65415757572222
SLC12A9	56996	0.000127210469103058	-1.83414711088889
ZWINT	11130	0.000127210469103058	2.04116730094444
GRK3	157	0.000127211157511913	-1.88950363433333
PKD2	5311	0.000129106245661167	1.55278803738889
SLC12A2	6558	0.000129316835508429	1.93374165044444
MSH5-SAPCD1///MSH5	100532732///4439	0.000130013622622254	1.46693457605556
		0.000131054397850778	2.02410763333333
GCA	25801	0.000132092425721747	-1.90892887333333
CDC6	990	0.000132092425721747	3.09148631227778
LOC100499484///CCDC180///LOC100499484-C9ORF174	100499484///100499483///57653	0.000132159398348993	0.943709882499999
AGPAT3	56894	0.000132181644473319	-1.21941785872222
HERC2P4///HERC2P9///HERC2P2///HERC2P3///HERC2	100289574///440248///400322///283755///8924	0.000132267122203282	1.42182158827778
FPGS	2356	0.000132575022299107	0.865730370166667
LRRC25	126364	0.000132575022299107	-2.65636317366667
		0.000132575022299107	1.99114642555555
PQLC3	130814	0.000132575022299107	-1.57125311661111
TFE3	7030	0.000132575022299107	-1.2887380725
		0.000133282902199554	-2.49931756116667
SMARCC1	6599	0.000133830837915755	0.855787329388892
KIAA0922	23240	0.000134151761212044	-0.87491294377778
PTBP2	58155	0.000134151761212044	1.743012648
SIGLEC16	400709	0.000134151761212044	-1.96766037394445
MRAS	22808	0.000134151761212044	-1.64403595083333
GDAP2	54834	0.000134438462612606	-1.09190437916667
LOC440311///GLTSCR2	440311///29997	0.000135168938835463	1.39593032822222
RTTN	25914	0.000135168938835463	1.27209492383333
LOC729603	729603	0.000135168938835463	-1.83580972377778
EZH2	2146	0.000136585084969075	1.60122193516667
ARHGAP29	9411	0.000137598636533377	-0.882906589055556
UPF2	26019	0.000138008228931589	0.956205394055556
		0.000138448890299128	2.36977217327778
ANAPC1P1///LOC285074///ANAPC1	100286979///285074///64682	0.000138686037210592	1.22497154377778
MRPL3	11222	0.000140896242313708	0.874039698055556
CLSPN///CLSPN	63967///63967	0.000141791590600769	3.00606181122222
		0.00014214294145082	1.91206182227777
UBXN11	91544	0.000142286162397931	-1.76402018522222
CYB561D2	11068	0.000142290696997657	-0.836015050222223
LOC642846///DDX12P///DDX11	642846///440081///1663	0.00014266286504375	1.26153345561111
TRIP13	9319	0.000142886181722905	2.31415283955556
SQRDL	58472	0.000143250695744492	-1.39637991055555
		0.000143250695744492	2.16248760422222
CCR1	1230	0.000143390346945933	-3.33923428644445
PAICS	10606	0.000143390346945933	1.91009078388889
TASP1	55617	0.000143390346945933	1.33066219733333
CENPU	79682	0.0001436144233924	2.07303946811111
RHOBTB3	22836	0.000143678369576213	2.71432816255556
AP3M2	10947	0.000144342273035311	1.33708409533334
		0.000145438072110512	-3.32399485116667
HERC2P4///HERC2P9///HERC2P2///HERC2P3///HERC2	100289574///440248///400322///283755///8924	0.000147469028465314	2.05879557827778
DUSP22	56940	0.000148565723518164	-1.13976337122222
UCK2	7371	0.000148565723518164	1.11045659266667
RPS6	6194	0.000149330736137901	0.726742010000004
CD38	952	0.000149506778880243	2.20504250866667
TBC1D32	221322	0.000149506778880243	1.87687554694444
ARHGAP26	23092	0.000149506778880243	-2.03605433216667
MARC1	64757	0.000149506778880243	-2.40194509294444
DARS	1615	0.000149506778880243	0.965765857333331
CNEP1R1	255919	0.000149506778880243	-1.20508145127778
HIST1H2BD	3017	0.000149506778880243	2.98830685377778
SLC39A10	57181	0.000151049595202595	1.79930804094444
PLA2G6	8398	0.000154160961419782	1.13758719177778
ENOX2	10495	0.00015424532125901	-0.879189818444447
RBL1	5933	0.00015424532125901	1.51011397455555
PTGES3L-AARSD1///PTGES3L///AARSD1	100885850///100885848///80755	0.000154367180932221	0.914347593055557
BCR	613	0.000154558799443153	1.1886556865
CYTL1	54360	0.000155632522354182	2.62615094511111
SLC9B2	133308	0.000155632522354182	2.3371480205
PPARD	5467	0.000155916365925552	-1.25188702705556
CPQ	10404	0.000156267833205272	-1.73805187777778
LOC100130924	100130924	0.000156309771232308	-1.02571812116667
PICALM	8301	0.000157616083212451	-1.07138905577778
TTYH3	80727	0.000157625827752318	-1.037262582
CDKL5	6792	0.000157625827752318	-2.13493786727778
TMEM55A	55529	0.00015771670182756	-1.42499818577778
PIP5K1C	23396	0.000158232454610248	-0.87025262588889
TMEM110-MUSTN1///MUSTN1	100526772///389125	0.000159777674607617	-1.07854068833333
CDCA5	113130	0.000160385279056134	1.65423018088889
GIMAP1-GIMAP5///GIMAP5	100527949///55340	0.000161133139614939	-2.18972721438889
SLC12A4///LCAT	6560///3931	0.000161376624664375	-0.823804918000001
OR52K3P	390035	0.000161376624664375	-2.28582480194444
ARHGEF10L	55160	0.0001624590982404	-1.42561047877778
MAP3K11	4296	0.000162522798563879	-1.06636553005556
RAD51	5888	0.000162522798563879	2.20726993772222
RUVBL2	10856	0.000162956006298552	1.04723801566667
GABBR1	2550	0.000162956006298552	-2.24508249288889
		0.00016467732829749	-1.46852626883333
ATAD1	84896	0.000166739055878086	1.32192125322222
CCNE1	898	0.000166739055878086	1.96033638038889
		0.000166739055878086	1.55842460083333
ERLIN1	10613	0.000167379210603311	1.44583456555556
		0.000167963886891397	-1.60808638844444
CDC7	8317	0.000170087013544601	1.88341958783333
UBA5	79876	0.000170087013544601	1.19268424844444
POLG2	11232	0.000171499213523612	1.2703264515
OAS3	4940	0.000171813023843004	-1.84081833188889
SULT1A2	6799	0.00017331630414039	-1.5442647495
HSPBAP1	79663	0.000174612671416435	-0.913965592222221
UBXN2B	137886	0.000175539969233256	-1.38189332083334
MCM8	84515	0.000175898721832472	2.30197910022222
SNORD72///RPL37	619564///6167	0.000177430760167168	1.67860548961111
CENPM	79019	0.000177711443146051	1.39356619466667
		0.000177711443146051	2.05116680027778
MCTP1	79772	0.000178162092566536	-0.875942504555555
UHRF1	29128	0.000178162092566536	2.2123969305
